,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
4758,1327724,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-07,5985.0,1599408000.0
4759,1327724,副主任医师,神经外科,1,1,0,0,1,1,1,0,1,85,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-10-15,6356.0,1602691200.0
4761,1327724,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-17,6940.0,1597593600.0
4768,1327724,副主任医师,神经外科,1,1,0,0,1,1,1,0,1,75,0,75,6,1103,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,2,2020-09-11,8104.0,1599753600.0
4769,1327724,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-23,8118.0,1600790400.0
4770,1327724,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,42,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2020-10-14,8133.0,1602604800.0
4776,1327724,副主任医师,神经外科,1,1,0,0,1,1,1,0,1,60,0,60,1,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-08-27,8741.0,1598457600.0
4777,1327724,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,2020-10-17,9027.0,1602864000.0
4779,1327724,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-09-25,9788.0,1600963200.0
4781,1327724,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-13,9885.0,1597248000.0
4783,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-27,30.0,1598457600.0
4785,1355492,住院医师,神经外科,1,1,0,0,1,1,1,0,1,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-10-13,382.0,1602518400.0
4786,1355492,住院医师,神经外科,1,1,0,0,1,1,1,0,1,94,0,94,3,753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-08-28,518.0,1598544000.0
4793,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-11,4215.0,1599753600.0
4794,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12,4413.0,1602432000.0
4796,1355492,住院医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-16,4543.0,1600185600.0
4798,1355492,住院医师,神经外科,5,1,0,0,5,1,1,0,1,128,0,128,2,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-10-14,6688.0,1602604800.0
4801,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,5,403,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-20,7284.0,1597852800.0
4803,1355492,住院医师,神经外科,1,1,0,0,1,1,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-16,7582.0,1602777600.0
4804,1355492,住院医师,神经外科,1,1,0,0,1,1,1,0,1,95,0,95,2,999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-07,7637.0,1599408000.0
4806,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-14,7781.0,1597334400.0
4808,1355492,住院医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-17,8270.0,1600272000.0
4809,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,8411.0,1597593600.0
4812,1355492,住院医师,神经外科,1,1,0,0,1,1,1,0,1,97,0,97,2,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-23,9114.0,1600790400.0
4815,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-31,9749.0,1598803200.0
4816,1355492,住院医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-22,9781.0,1600704000.0
4824,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-02,1646.0,1598976000.0
4825,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-26,2195.0,1601049600.0
4826,1271300,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-11,2344.0,1599753600.0
4829,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-26,3336.0,1598371200.0
4830,1271300,副主任医师,神经外科,1,1,0,0,1,1,1,0,1,84,0,84,7,1684,2,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2020-08-28,3689.0,1598544000.0
4831,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-24,4194.0,1598198400.0
4834,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-20,5302.0,1597852800.0
4836,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-16,6904.0,1602777600.0
4837,1271300,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,46,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-10-19,7073.0,1603036800.0
4838,1271300,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-23,7152.0,1600790400.0
4839,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-25,7162.0,1600963200.0
4843,1271300,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-31,8430.0,1598803200.0
4844,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,4,272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-17,8766.0,1600272000.0
4845,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28,8787.0,1601222400.0
4852,1271300,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-09-16,9606.0,1600185600.0
4854,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,3,332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-22,10085.0,1600704000.0
4856,1271300,副主任医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12,10267.0,1602432000.0
4857,1271300,副主任医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-13,10384.0,1597248000.0
4858,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-08-27,515.0,1598457600.0
4859,1156962,主治医师,神经内科,1,1,0,0,1,1,1,0,1,77,0,77,4,367,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,65,2,2020-08-20,683.0,1597852800.0
4861,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-27,877.0,1601136000.0
4862,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-07,1160.0,1599408000.0
4869,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-16,2346.0,1600185600.0
4872,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-10-12,2883.0,1602432000.0
4873,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-22,3195.0,1600704000.0
4875,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-23,3373.0,1600790400.0
4877,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-10-17,3483.0,1602864000.0
4879,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-10-10,4068.0,1602259200.0
4883,1156962,主治医师,神经内科,1,1,0,0,1,1,1,0,1,55,0,55,5,369,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,65,3,2020-10-16,5194.0,1602777600.0
4885,1156962,主治医师,神经内科,1,1,0,0,1,1,1,0,1,60,0,60,2,724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,65,1,2020-08-28,5800.0,1598544000.0
4890,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-17,7315.0,1600272000.0
4891,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-18,7483.0,1600358400.0
4892,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-11,7949.0,1599753600.0
4893,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-08-22,8236.0,1598025600.0
4894,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-08-18,8412.0,1597680000.0
4895,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-08,8435.0,1599494400.0
4896,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,1084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-08-14,8570.0,1597334400.0
4898,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-08-31,9267.0,1598803200.0
4899,1156962,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,35,2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,65,1,2020-08-26,9433.0,1598371200.0
4900,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-09-30,9473.0,1601395200.0
4901,1156962,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,2020-10-13,9638.0,1602518400.0
4904,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-09,60.0,1602172800.0
4906,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-27,166.0,1598457600.0
4907,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-22,551.0,1600704000.0
4911,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,6,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-11,1010.0,1599753600.0
4914,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,6,510,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-17,1326.0,1600272000.0
4915,1135375,主治医师,神经外科,1,1,0,0,1,1,1,0,1,93,0,93,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-16,1472.0,1600185600.0
4917,1135375,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-21,2151.0,1597939200.0
4919,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-31,2321.0,1598803200.0
4927,1135375,主治医师,神经外科,1,1,0,0,1,1,1,0,1,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-21,3718.0,1600617600.0
4929,1135375,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-15,4074.0,1602691200.0
4935,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,4,258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-12,4568.0,1602432000.0
4936,1135375,主治医师,神经外科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-10-13,4734.0,1602518400.0
4939,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,2,42,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2020-10-19,4801.0,1603036800.0
4940,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,6,554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-20,4834.0,1597852800.0
4941,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-24,4842.0,1598198400.0
4942,1135375,主治医师,神经外科,1,1,0,0,1,1,1,0,1,106,0,106,8,628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-10-16,5049.0,1602777600.0
4948,1135375,主治医师,神经外科,1,1,0,0,1,1,1,0,1,43,0,43,2,891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-08-13,5627.0,1597248000.0
4953,1135375,主治医师,神经外科,1,1,0,0,1,1,1,0,1,147,0,147,2,722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-08-28,6951.0,1598544000.0
4959,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-14,7780.0,1597334400.0
4960,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,3,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-09-23,7820.0,1600790400.0
4965,1135375,主治医师,神经外科,1,1,0,0,1,1,1,0,1,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-09-07,8257.0,1599408000.0
4968,1135375,主治医师,神经外科,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-17,9064.0,1597593600.0
4972,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,168,1,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2020-08-27,26.0,1598457600.0
4974,1320316,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-07,178.0,1599408000.0
4981,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-17,1850.0,1600272000.0
4983,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-23,3570.0,1600790400.0
4984,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-14,3669.0,1597334400.0
4985,1320316,主治医师,神经内科,1,1,0,0,1,1,1,0,1,78,0,78,2,722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-08-28,3691.0,1598544000.0
4987,1320316,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-11,4036.0,1599753600.0
4988,1320316,主治医师,神经内科,1,1,0,0,1,1,1,0,1,58,0,58,1,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-09-24,6337.0,1600876800.0
4990,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-31,6480.0,1598803200.0
4991,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-20,6630.0,1597852800.0
4992,1320316,主治医师,神经内科,2,1,0,0,2,1,1,0,1,41,0,41,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-10-16,6748.0,1602777600.0
4998,1320316,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-21,8738.0,1597939200.0
5000,1320316,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-10,8955.0,1602259200.0
5002,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12,9475.0,1602432000.0
5003,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-22,9621.0,1600704000.0
5004,1320316,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-18,9779.0,1600358400.0
5005,1320316,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-16,10076.0,1600185600.0
5006,1320316,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-18,10209.0,1597680000.0
5007,1330219,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,8,734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-20,327.0,1597852800.0
5008,1330219,主治医师,神经内科,3,1,0,0,3,1,1,0,1,91,0,91,4,761,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2020-08-28,333.0,1598544000.0
5009,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-27,687.0,1598457600.0
5011,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2020-09-21,866.0,1600617600.0
5015,1330219,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-19,2109.0,1603036800.0
5020,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-23,3047.0,1600790400.0
5023,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-31,3342.0,1598803200.0
5024,1330219,主治医师,神经内科,1,1,0,0,1,1,1,0,1,69,0,69,8,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-11,3353.0,1599753600.0
5028,1330219,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-14,4571.0,1602604800.0
5034,1330219,主治医师,神经内科,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-21,5796.0,1597939200.0
5041,1330219,主治医师,神经内科,1,1,0,0,1,1,1,0,1,99,0,99,8,517,4,2210,1,1,0,0,0,0,0,0,1,0,3,3000,0,0,41,2,4,2020-09-17,6970.0,1600272000.0
5044,1330219,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-09-07,7130.0,1599408000.0
5046,1330219,主治医师,神经内科,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-17,7277.0,1597593600.0
5048,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-08-14,7445.0,1597334400.0
5056,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,56,0,1,0,0,0,0,0,7,2,2,2020-10-13,8304.0,1602518400.0
5059,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,258,0,0,1,0,0,1,1,1,29,0,0,0,0,0,0,0,2,2,1,2020-10-12,9311.0,1602432000.0
5061,1330219,主治医师,神经内科,1,1,0,0,1,1,1,0,1,112,0,112,5,373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2020-09-22,9466.0,1600704000.0
5065,1330219,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,8,628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2020-10-16,9645.0,1602777600.0
5072,1117271,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-07,530.0,1599408000.0
5076,1117271,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-31,1147.0,1598803200.0
5079,1117271,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-16,2383.0,1602777600.0
5080,1117271,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,98,0,98,6,1134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-09-11,2507.0,1599753600.0
5083,1117271,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-22,2699.0,1600704000.0
5085,1117271,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-12,3214.0,1602432000.0
5086,1117271,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,1,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-13,3215.0,1602518400.0
5088,1117271,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-10-09,3381.0,1602172800.0
5091,1117271,副主任医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-09-23,3726.0,1600790400.0
